personwd	Mildred_Brown	Q6850947
personwd	Mabel_Brookes	Q114168
personwd	David_Lindsay_(explorer)	Q24257
personwd	Constantino_Cajetan	Q3695464
personwd	John_Nixon_(financier)	Q6250533
personwd	John_Wolfe_Ambrose	Q6264734
personwd	William_Randolph_Barbee	Q8017360
personwd	Kenneth_Brown_(journalist)	Q6389903
personwd	William_Ruxton_Davison	Q733986
personwd	Ivy_May_Pearce	Q16014157
personwd	Mabel_Tylecote	Q6721533
personwd	Godfrey_Rolles_Driver	Q5576534
personwd	Angelo_Trevisani	Q536726
personwd	Anne_Loughlin	Q565519
personwd	Tobbe_Blom	Q5579401
personwd	Harry_Pelling_Gill	Q5671537
personwd	Heo_Se-uk	Q5731560
personwd	James_Brown_(publisher)	Q6130342
personwd	Alessandro_Gherardini	Q327785
personwd	Dan_Broström	Q4346188
personwd	Sarah_Norcliffe_Cleghorn	Q3950343
personwd	André_Édouard_Marty	Q2848902
personwd	Rosalía_Valdés	Q7367287
personwd	Charles_Cocks,_1st_Baron_Somers	Q5076351
personwd	Richard_Wilson_(author)	Q3071789
personwd	Marco_Zanuso	Q1394730
personwd	Joseph_Whitwell	Q6287930
personwd	Edward_Lipiński_(economist)	Q3719986
personwd	Abel_Posse	Q2324263
personwd	Kjell_Albin_Abrahamson	Q5541561
personwd	Marie_Boivin	Q3292391
personwd	George_Wesley_Buchanan	Q5546163
personwd	Otto_Carlmar	Q7109554
personwd	Richard_Lewington	Q7327364
personwd	Will_Lamartine_Thompson	Q8002932
personwd	John_Thomas_(sculptor)	Q1407390
personwd	Boryslav_Brondukov	Q894310
personwd	Benjamin_Minge_Duggar	Q1609345
personwd	Jacob_Cornelisz_van_Oostsanen	Q1029143
personwd	William_Bentley	Q8005429
personwd	Joseph_Netherclift	Q6285784
personwd	Samuel_Judah	Q20708151
personwd	Manuel_de_Sá	Q4403328
personwd	Ibn_Shaprut	Q965816
personwd	Sebastiano_Galeotti	Q3953755
personwd	Vincenzo_Meucci	Q1114165
personwd	Peter_J._N._Sinclair	Q7174885
personwd	George_Emlen_Hare	Q5538986
personwd	Mark_Lewis_(filmmaker)	Q6768591
personwd	George_Gray_(Pennsylvania_politician)	Q5539869
